标题,情绪,情绪分数
东方财富网股吧社区内容治理公告,False,0.3165155285043616
对于高盛、摩根大通等外资看好A股的理由，主要有多方面：一、A股股息率依然不高，上,False,0.03190983164351846
还在牛市。。。。。。,True,0.7540792142739252
外围很久没这么酣畅淋漓的涨过了[奸笑][奸笑]，海控下周冲击一下15不过分吧[旺,True,0.902543693531011
海控应该很快要冲击一下15了,True,0.9678848536756066
走起！[呲牙][福][拳头],False,0.4886836611312936
认准价值回归大势，咬定青山不放松，管尔东南西北风,True,0.9945166783324517
这个摩根大通，还是高盛的把中远海控股价调到15.9，他们懂中国股市啊,True,0.9996590831900152
减持新规利好大盘股,True,0.918952152913043
大师，我觉得周一还会盘一个十字星。这样上涨就很完美了。双叉十字斩,True,0.7930456440084088
中远海控从2021一季度至2024年一季度资产质量的飞跃增长,True,0.9970387361372339
2024年一季报点评：集运市场回归常态，综合服务商展现经营韧性,True,0.9985627956092666
2024-5-26你非点让我给你鱼，你懒得去学钓鱼的方法！随便给一两条,False,0.055411756704858095
很少发言了，不爱发言了，能持仓的都不是一般人，什么蜗牛什么星辰大海，什么唱多什么,True,0.8118140310341482
海皇又到了最熟悉的周五收盘利好，周六涨停，周日回调，周一平开低走的节奏。,True,0.7463055697576882
这股看好的散户太多了，可以需要来一根进行充分洗洗了,False,0.004114608763681971
23年末期分红时间到,False,0.44033891379520607
高点跑了大部分[坏笑]周一杀一杀让我接回来,False,0.05375170243766414
等你回调到11,False,0.06950855084080942
转发,False,0.5
中远海控助力中国车企抢滩墨西哥和巴西市场,True,0.999323945325097
唱多没用股票没涨只能说躲过了外面的大跌,False,0.1435319405526022
$中远海控(SH601919)$,True,0.9698900084466959
ZIM海运股大涨,False,0.3612994620359502
买入点已经萎缩状态,True,0.5836827573869146
中远海控和大秦铁路Q2经营预测,True,0.9772035865493707
按现在的运价，第二季度利润会不会有300亿呢,False,0.14739902962680584
涨不涨不知道，反正比外面500个st股强多了,False,0.07501675014068898
2024年一季报点评：集运市场回归常态，综合服务商展现经营韧性,True,0.9985627956092666
5月股市不贪高，落袋为安！,True,0.9779794675954157
海控股友们，当死多头五年！！结果一定出乎意料，过百时候不要说你早卖了！,True,0.6903183738787414
大摩：上调中远海控AH股至平配,True,0.9848399209375964
链动“港航货”，中远海控助力客户打通汽车出海新通道,True,0.9019825765438019
中远海控，周一基本上会跳空高开，有持仓的今天可以去吃个大鸡腿。,True,0.9718686016649136
周一涨不涨不知道，但一个月必定过16，这轿子坐定了，不抬也得抬，就是这么拽[大笑,False,0.0004132521855924054
洗到14以下会被抢,False,0.22657355875757956
$中远海控(SH601919)$,True,0.9698900084466959
高位震荡都是熊的语言，留1000股先撤了，估计没半个月调整不会到位，挣了4块多了,False,0.14528332468472172
找点小乐趣，既不唱多，也不唱空,True,0.9366593931241896
今天大盘暴跌啊，盘中跌幅最大到达了1.7%，咱们手里头的票那是全红啊，又是吃肉的,False,0.20833254853515049
海航科技是龙头,False,0.24307110338827054
散户在念经,False,0.4737672181921917
星期一红我就买绿我就卖,True,0.6428627814631528
中远海控14.00的价格还能不能长投以最悲观的态度和以较乐观的态度预测长期回报，,True,0.9995580305470709
高位盘整K线呈一字形,False,0.4333753880455439
如果不是大盘这么烂，中远涨停没毛病[赞][赞][赞],True,0.9985498733203333
永辉超市供应链再升级，提升商品价格竞争力,True,0.7645625407684195
海控密码1414,True,0.7382197085293782
5月旺季来了了预计第二季度业绩1.5元,False,0.0742269549377308
股价每一次走高多是依靠运价的提升，如果运价一直维持稳定或小幅下跌，股价会不会回到,True,0.988319882097199
昨晚ZIM大涨8%，已经突破形态了,True,0.9824151376867937
外围航运股大涨，下周海控16见,True,0.6349951067515369
中远海控:中远海控关于股票期权激励计划限制行权期间的提示性公告,True,0.9995907965681919
美股航运龙头大涨,True,0.5331697764866131
下周一大涨！！！,False,0.3289405906505435
这是一份不能碰的股票名单,False,0.042244912446347094
海控，现价买入是绝对正确的，无他,True,0.9840597745986678
中远海控2024年Q1财报除净利润以外的看点,True,0.9963204030874918
2024-5-24你们太在乎一城一地的得失，而且总只看眼前的，看的稍微远一点都难,True,0.9922297995033095
格隆汇5月24日｜摩根士丹利：将中远海控(01919.HK)H股评级上调至平配，,False,0.008540803613708237
中远海控：融资净偿还103.14万元，融资余额43.83亿元（05-24）,True,0.9996115050364943
太磨蹭了,False,0.1359066153446793
ZIM继续大涨8.37%,True,0.6533758079553305
海控80%、石化10%、长电10%，5月份总体盈利16.3%，跑赢大盘。,True,0.8806582426508928
海运价格再迎上涨“加速度”：相关期货半年翻5倍,False,0.3144853190781879
【调研快报】中远海控接待中信建投等多家机构调研,True,0.8910352703063065
标题,False,0.352941176470588
东方财富网股吧社区内容治理公告,False,0.3165155285043616
明天要高开就跟#,False,0.10593765764336716
5.54,False,0.5
超强股的逆袭之路,True,0.5724403341943162
前两天有人跟我推荐吉电我没当回事，现在好像有点信了[滴汗],False,0.11325361827857194
5月26日：下周操作策略,False,0.2729903630489755
吉电股份(000875)龙虎榜数据(05-24),True,0.9350361901653402
下周市场热点主线猜想：电力、有色金属、农业,True,0.9935802375238237
最少看到10元小散不要轻易做T一不小心会T飞的！,True,0.5004182588433186
已经有好多电力底部翻倍了，吉电底部翻倍可以到7元,False,0.009430585643727896
《吉电股份》“天眼形态”将构成,True,0.8640619598233144
周一散户不要追高，让机构玩去吧。之前4元的时候干什么去了,False,0.040273761221876425
历史高点近20元现在才5元多空间巨大！,False,0.10960026185463811
集合竞价的规则：首选最需要了解几个重要的时间节点，这也是市场很多新手交易小白，所,True,0.9951536093282005
上周五，收盘卖了一半，期待明天开盘涨停，让我卖了另外一半[呲牙],False,0.13004545212498664
莫要，一个定增票，他不可能连板,False,0.0311491916933343
转发,False,0.5
小高开，游资，散户合力拉涨停，这就是下周一的情况，不是来打我脸,False,0.31726697039196183
明天开盘就砸！,False,0.07372059869021741
英伟达散热模组国内唯一供应商，液冷散热中的核心物件！[大笑]夏日精研。,True,0.9716521269963844
周五涨停两个年线级别股票，小作的盘子和万方发展。小作两次突破531而雷同此位置机,True,0.9235771300617435
短期必须上8.20，融资开始,True,0.9489822222640137
明天大概率冲高回落，参考浙江建投。,False,0.19731586293098902
$吉电股份(SZ000875)$,True,0.7270302532171637
转发,False,0.5
交易节奏,False,0.4470348979733634
好股股，好主力，已经连续涨了4个月[吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃瓜,False,0.21739713831654517
真 ，棒,True,0.9512964253128351
真棒,False,0.5
周一开盘买入“博威合金”，高速铜连接一哥，英伟达供应商（间接）、华为昇腾910C,False,0.08870615211682353
凡是定增票绝对不碰,False,0.0035031574670549848
热度这么厉害，持续这么久,False,0.44663361141385405
$吉电股份(SZ000875)$,True,0.7270302532171637
走趋势了,True,0.6350567987836572
中国电力一直想回A股，之前重组失败，经过这两年的整合，后期还是有希望的，吉电手里,False,0.2687362488772682
理性分析。早安。正丹股份。正业科技。正虹科技。正字辈。家人们霸榜是人气高的表现，,True,0.9999392900040835
【高盛最新观点！】,True,0.9121699883786983
呼家楼平铺电力，看看谁来抬轿,False,0.0048333085551417465
前面解禁，现在准备拉高出货了,False,0.4979096890345339
2024.5.24吉电股份是涨停式突破,True,0.9832989103807244
老子提前说涨停，果然如此，，，,True,0.8207660638254277
5.54,False,0.5
拉高出货的主。,True,0.5700281158585506
热度还那么高，周一看大概率冲高回落割韭菜,False,0.48744019547795314
逆势抓强庄股,False,0.17873807552810117
整个电力板块被你带崩,False,0.1905158137632299
鼓吹重组，忽悠接盘,False,0.004881463104511763
15年很牛,True,0.6484621932824743
去年重组失败的电力，难道今年会熊起,False,0.2507196564257709
明显放量拉高出货。,False,0.47086472365900567
我想探讨一个问题，周五的盘口不知道大家注意到没有。涨停后来回撤单然后封涨停。我想,False,0.12060254430740447
巧用CCI 指标抓涨停板！,True,0.9987788128511402
电力+清洁能源+央企吉电股份触及涨停05-2410:50异动原因揭秘：行业原因：,False,0.16098947475302006
公司原因：1、公司以新能源、综合智慧能源、氢能、先进储能及火电、供热、生物质能、,False,0.02747130230117134
周一开盘也有可能负3个点,False,0.024650292441810717
电力，新主线,True,0.6362109203508156
涨停板！继续涨！涨停板！继续涨,True,0.9930082560264559
无逻辑思维,True,0.7238435114282973
呼家楼3个亿的货谁接盘谁，就像我爱我家方新侠2个亿一样，周一直接地板，方新侠,False,0.07298528155071016
图形很好，周一板了[得意],True,0.9586810536912103
风光股份301100下一个正丹,True,0.8708604645907747
3.46进的，5.54出，想得真特妈美,True,0.7245357258622233
好消息，吉电深港通踏空本轮主升除了JPMOGEN常年不动，实际北向吉电底仓还有4,False,0.05536008235444112
今日复盘我的中通客车我爱我家今天亏损不少，炒股就是这样没有百分百盈利的，我从不回,True,0.684616759833641
吉电股份:国泰君安证券股份有限公司关于吉林电力股份有限公司董事长辞职的临时受托管理事务报告,True,0.9974513962455726
10倍股,False,0.15522000564288418
周一高开3一4个点快速回落然后大单跟进封板,False,0.013429515593269548
估计图们江入海口一事有消息了,False,0.1211178844267049
热度上升太快太高不是好事，妖股都是偷摸的涨，等热度上来被你发现了，已经是几板后的,False,0.40695357629304396
这么便宜的电力股我都是直接梭哈的，我很少梭哈，今年就三次,True,0.6156042379375272
热度太高，往往是为了吸引人气割韭菜，猜测周一应该还有点惯性冲高溢价，冲高回落收长,True,0.8298601498396623
电力+融券不能出借大利好！主力能不能格局几天！顶几个板！！！[看多][看多][摊,False,0.056545404550713
周一若低开或平开即跟,False,0.12498220353900857
客观看待增发事件但吉电的预期差还是非常大的增发后续国家电投的运作还是很关键的,True,0.9001711161936169
不要忘了增发这个超级雷,True,0.9015823190251029
〖吉电股份定位〗,True,0.8327810961022301
夜深了，人静了，说几句心里话！,False,0.15410446783907505
中元股份---电网设备周一补涨小盘创业板股！,True,0.8501284296030891
一下子多了很多人，哪位大神解读一下目前的情况，谢谢。[吃瓜],True,0.962046051360923
东方财富证券拉萨东环路第二营业部今日净买入4832.7万,True,0.891525635556575
《吉电股份》（000875）业绩逐年呈增长，估值纵横地板上。底部区域异动时，价升,False,0.30200718169082186
5月24日龙虎榜：2.67亿抢筹吉电股份 机构净买入14只股,False,0.42639054617549943
【电力股迎利好集体拉升！】,False,0.3160470776386387
人气榜第六,False,0.4388990380880131
周五拔苗助长，周末呐喊，周一韭菜赶紧接货吧，不然又得上下折腾，反正早晚都得接,False,0.010974831675893082
呼家楼一个人买了近3个亿。这这这，不好接。,False,0.20650097856852756
拔剑四顾心茫然。欲渡黄河冰塞川将登太行雪满山。闲来垂钓碧溪上忽复乘舟梦日边。我四,True,0.9454817615707524
物极必反太火了不敢入,False,0.23918889708481772
涨停板！继续涨！涨停板！,True,0.9857978222712286
$吉电股份(SZ000875)$,True,0.7270302532171637
A股市场实时排名第三名，吉电股份的高光时刻,True,0.5438074486697636
今日实战分享！各位股友中午好，胜败乃兵家常事，今日出局：高新发展、中通客车，如今,True,0.9986168513593511
新能源时代看好几点,False,0.22550376981273057
吉电股份(000875.SZ)：定增股票申请获中国证监会同意,True,0.9066432696405474
机构净买入达2.67亿元，中信证券是第一大买家，下周一直接一字板，坚定持股待涨了,True,0.7979800312661421
昨天卖今天涨停，什么破运气,False,0.31006445594731336
多的不敢透露了,False,0.43486394786670857
吉电应该有自己运行的规律，今天游资大佬来搞，是几个意思啊。。。难道电改是下面的主,False,0.154862460325092
重磅政策加码！电力板块集体大涨，多只个股涨停！,True,0.6068360266127705
呼老板说：3个亿封不住的话，我还可以再买3个亿，没什么板是我3个亿封不住的，如果,False,0.006078857396848325
耐心等待2.88会到的，[微笑]周补跌跌停板[微笑],True,0.8724017842125701
这个还行！回档考虑哈！,True,0.6663767053501459
一般不会推荐st票，但我想说的是亿利洁能入手了100手，严格控制不加仓，放在那当,False,0.21452013142209636
下周继续涨停，至少8个板,False,0.3100161167862231
顶级大佬GJD呼家楼来抢筹了！吉电股份星期一巨单封一字涨停板！,True,0.9776071156231857
算今年都套3年了，这才涨点，不多，,False,0.3058443305585218
吉电股份各方面看后市空间真的巨大。,True,0.7998299996167529
才启动，信不信由你,False,0.10663842130287837
势度太高不是好现象,False,0.24523750130026778
5月24日龙虎榜：2.67亿抢筹吉电股份 机构净买入14只股,False,0.42639054617549943
不分红,True,0.5418616309462884
多主力现身龙虎榜，吉电股份涨停（05-24）,True,0.7380072704263689
能不能连板,False,0.34527875471283087
今天清仓，华设集团的股票，开盘都买进吉电股份。25000股。没想到主力一个涨停，,False,0.33798641017984543
二月底部上来的一大批电力股都翻倍了，这个翻倍得6.8不够强势,False,0.002385245516506096
国家电网，国家电网，国家电网，下周是机会,True,0.9683412309537703
16的本随便折腾,False,0.060038049917935044
好像加仓,False,0.22457808718531713
周一绝对低开,False,0.23541048440235912
人生一直在上升,True,0.8533333333333332
百年未有之大变局，东北雄起。,True,0.7719882016346745
一致看好后市看涨,False,0.16457457239829798
涨停板卖了一半，第六感好像卖错了,True,0.6083367432335763
数据复盘：32.87亿净流入电力 龙虎榜抢筹吉电股份,True,0.9828118912187652
换董事长,True,0.5802734518895527
最少也要冲击11元,False,0.14726700331325848
这个夏天就看你了吉电,True,0.5683718882689996
割了就涨停，没有一次不灵,False,0.2544185484114946
看看工商银行的市盈率，再看看吉电的市盈率，有什么不放心的，坐等拉升。,False,0.003232624249024818
吉电股份当日收报5.54元，涨跌幅9.92%，偏离值11.1%，换手率6.79%,False,0.4598398477281701
吉王，王者归来。,True,0.9847879466174569
下周准备吃面，可能补跌,False,0.44767845850986676
8块的还在,False,0.3508185614032723
吉电股份:吉林电力股份有限公司向特定对象发行A股股票募集说明书(注册稿)(2023年年报更新版),False,0.4241651064474852
2024.5.24收盘,True,0.6429335818357281
5月13日建仓的吉电股份，几经调整，终于迎来了今天的涨停……[微笑],False,0.20260936098407045
它定增价格是多少钱啊,True,0.5203947712283361
新质生产力，我认为本年必炒作，当然了信不信由你，不喜勿喷啊，拜托,False,0.0011814915474320786
应该有投黄金的大佬吧，最近517520这里也是持续走强，近三月反弹28%,True,0.9368989994510771
巨量,False,0.5
早盘开仓吉电股份，明星电力、上海电力等个股跳空高开开走，不给清仓的人买入机会，整,False,0.09081479333742903
过个生日居然有意外惊喜,True,0.9742903349411222
割了广州发展，买了你，别炸板了,True,0.6649058523523373
没有龙虎榜,True,0.8113717172248371
打板进的，看好下周,False,0.20652342754869613
"这票是我入股市第一次吃板的票，2021.7.30,记得是连板，这次希望继续",False,0.3607939729027869
早盘开仓吉电股份，在明星电力，上海电力等高开高走的情况下，板块所有个股都轮翻上涨,False,0.034307831589190596
听朋友说今天5.08又加仓了一千万。,False,0.264683392663438
各位注意顶板的排单变化，看懂了的知道该咋办，欢迎打脸,False,0.16555928284122512
我又觉得自己行了,True,0.5495207667731629
抖音说的都是真的，没事还要多刷抖音[呲牙],False,0.013830511676713897
赶紧崔成跟黄河水电的重组，做大做强绿电,True,0.6607970671312554
大资金净流入排两市之首，这股有龙头风采,True,0.9582673084579748
这个主力能出来了，它也在瑟瑟发抖吧,True,0.8020859269935734
《吉电股份》周K组合多方炮,False,0.2620355884831065
资金净流入居两市之首。龙头风采,True,0.9962778761353398
有点消闲派的感觉,True,0.6806968651723635
下周补跌,False,0.4737672181921908
收工...收工...可以过过好周末.....以前ST吉电竟然变化如此之大。世事无,False,0.13994478313362646
《吉电股份》业绩逐渐呈增长，估值纵横地板上。底部区域异动时，价升量增适建仓。[福,False,0.336961108109738
没啥大不了,False,0.22812919155324207
吃大肉了,False,0.5
从4块看到5块多了,False,0.13229763785908288
今天先岀来！周一回调-5%再进！,False,0.026561332536977678
涨停了个个是股神，跌的时候动不动都是托,False,0.10018387821807184
10点开板时买了20W股，周一不会有问题吧，有点担心~~~,False,0.06907254780374772
完了昨天卖了，,True,0.6481344967832301
下午开板,False,0.4844449485763629
感动中国,True,0.949970274906611
昨天没敢进，大盘这行情不敢动呀,False,0.29863982120203325
被冼走5万股，这主力玩的6，反复开板。,False,0.11250942125997032
心里畅快多了。解套了[大笑],True,0.8948548853881196
今天就这样了，散了吧,False,0.4328358208955221
昨天就知道，够托出来叫唤今天果然涨了，真是反向指标,True,0.9865019803814844
国电投换帅，吉电也换帅，内部那么多公司，一盘散沙，就博一把他会整合重组，光伏前段,True,0.9619675065134844
电投产融涨停了！,True,0.9028181403341917
为啥一下打开一下几十万封单，又打开又几十万封单，这是干嘛呢[为什么][为什么],False,5.485680104178048e-05
吉电股份涨停 绿电板块持续拉升 长江证券：行业底部已现,True,0.829494352979978
星期一再来个一字板，坚决看好吉电，振兴东北，助力高质里发展,True,0.9464354776052695
千年等一回，一瞥相如故,True,0.8092211167896323
哦嚯，硬起来啦,False,0.4737672181921908
生日快乐,True,0.9606373884526408
显现切加[抱拳],True,0.5221655364466978
三年了，第一次，真不容易[哭]明天再来一次可以回本,False,0.09123572983945294
吉电股份吧,True,0.76668065251232
下一个明星电力,False,0.436155662406278
今天有点牛噢，我才刚建仓[旺柴],True,0.9002412074101676
价升量增过前高,True,0.5895850555679906
PE才不到7，业绩增长20%以上的电力股，就好好抱着吧,True,0.6419446836813244
底部区域价升量增央企绩优低估值,True,0.6783124803713383
众业达8.7元派3，收益0.25元，净资产8.62元 小盘智能电网等,False,0.30904332390027967
趋势上了，继续加速主升,False,0.44084906641125354
周五涨停，吸引眼球，下周岂不惊天动地吖,False,0.13629538596494695
尾盘诱多,True,0.6310534887587941
瞬间几十万手撤单[大笑],True,0.815400670018656
完蛋玩意，我等5元加仓呢。,False,0.020157457628480202
封板资金一直大幅度变化，这是为啥啊,True,0.5576904195595282
封不住,False,0.10328565761470765
绿点机制,False,0.2784174005786142
今天要清了,False,0.5
对这股太不了解，也就一哆嗦,False,0.06948690027899662
明天又是核按钮,False,0.26909317164509794
电力标的相比较业绩尚可价不高,True,0.8521529332613313
爽。,True,0.8636363636363636
就怕周一低开啊关键,False,0.3790806450708093
买单很有意思啊，656牛不牛，757气不气，或者起不起，1744一起试试[大笑],True,0.85381908588308
昨天割肉，[大哭],True,0.762873843024175
电力板块低价央企,False,0.12991451555156797
国际地区冲突和人工智能导致电力紧张,False,0.3476614115184523
今日涨停，看起来强势,True,0.9313095847756484
不是吃肉的命，从5.13起到5.30卖出了7000股[哭],True,0.6520566638735594
感觉换庄了,True,0.6538155209609077
昨天刚买了10万，哈哈今天直接刚来,True,0.5593972501015232
减了一半了，就涨停，真想骂娘,True,0.5761114890720862
《吉电股份》价升量增过前高,True,0.809518564993208
烂板出妖股,False,0.38932477737775795
鸡店频繁的几十万手挂单撤单挂单撤单是啥意思。,False,0.0025336614477680097
把你们的筹码都交出来有多少要多少[大笑][大笑][大笑],True,0.9040213858669199
加仓的兄弟们，发财了,False,0.1570204935977071
卖了广安换成吉电，广安就涨停了，正拍大腿了，吉电又板了[大笑]主力顺手把节能也拉,False,0.07397196795231586
刚才涨停是什么鬼,True,0.6562360180101481
电力板块已经六个涨停了，吉电还是弱,False,0.11718406336365483
难得一次超过上海电力的，坚持住啊,False,0.27708931653676006
《吉电股份》业绩稳步呈增长,True,0.9283297627452577
吉电，明天收盘价5.20元，坚定持股。,False,0.07488292248051931
我要变成你的超级粉丝了。[大笑],True,0.8606588471610993
牛皮！！！,False,0.41258069071532955
吉电股份5月24日打开涨停,False,0.22486463044830174
吉电股份5月24日盘中涨停,False,0.2271363910993146
《吉电股份》底部盘升递增量,False,0.16765322087983958
开启涨停模式,True,0.5654058318512084
吉电股份5月24日盘中涨幅达5%,False,0.10676941305018794
买不完，根本买不完,False,0.4579318618820978
人类离不开电力,True,0.593424286293198
吉电股份5月24日快速上涨,False,0.17491119313964765
昨天刚买了10万，哈哈今天看来要涨停了！昨天是最后的洗盘！！！,True,0.6552398674671737
对这个公司，有点恨铁不成钢的意味，来来去去几回了，每次高点都是满怀信心，翻身向下,False,0.29986228204875587
一、企业和专家座谈会国家电力投资集团：上海电力、吉电股份、电投能源、电投产融、远,True,0.6251151534972034
吉电股份：连续3日融资净偿还累计3313.29万元（05-23）,True,0.865151151041395
国电投董事长首席发言,True,0.8514909099985688
最少要调到10周线,False,0.09972615108207106
明天4.93补仓,False,0.16081882539314718
504进去2万股，尾盘卖,False,0.009749674409016529
4.8必到,True,0.6774921075767265
我在4.8/4.5守候,True,0.7826653358894131
总不可能跌破5块吧！,False,0.023713733442562113
吉电股份：公司大力发展风电、光伏等新能源项目 并积极拓展综合智慧能源、氢能、储能充换电等新业态,False,0.4070768173728745
进了早了点，小套，安心等待了，从一季报看今年1毛的分红应该还是有的，还得感谢国九,False,0.4784618433771184
吉电股份：公司以绿氨、绿甲醇消纳绿氢,True,0.7621949676094558
请问公司的清洁能源优势体现在哪些方面，请举例说明,False,0.006114023120355916
董秘你好，公司可能面临外部环境风险。根据碧湾APP分析，随着电力体制改革的持续推,True,0.9998435647166416
贵公司有那些资产是核心资产呢,True,0.9838681930167098
贵公司是不是也在做碳交易呢,False,0.11500856501620171
千万别碰，有毒，5.24/0.8=5.3，5.3*0.9=4.77，5.3*0.,False,0.008348367371304621
不可能破5吧！,False,0.11010708023808391
明天探底回升,False,0.2637018024682164
昨天说了大阴线,True,0.5654466962576107
干啥啥不行，第一名,False,0.07138164651774526
破5重新建仓。,False,0.11747927095891963
没长过，有脸跌,False,0.4737672181921908
别的电力股是涨多了才跌，你没涨跌个毛线啊！,False,0.09126484973909887
今天买，下星期二，三卖，到弄反了,False,0.12319668811739815
老鸭一张，光芒万丈,True,0.8896537540973194
破5进4，庄家,False,0.028319741517772612
短中期趋势,True,0.7523591700534367
时代的弃儿，转型转回亏损火电和供热。,False,0.2961509352839313
最烂电力股,False,0.003945949221784151
1330绿板一个,False,0.45239096472125984
明天涨停，真涨停了别调查我，我乱说的,False,0.056692330106431155
吉电股份：融资净偿还2145.14万元，融资余额6.76亿元（05-22）,True,0.9953216631472839
$吉电股份(SZ000875)$,True,0.7270302532171637
吉电股份-推动高质量发展 提振投资者信心——2024年吉林辖区上市公司投资者网上集体接待日【全景路演】,True,0.9999996670004637
吉电股份的股东有中信，量化交易的先锋。这个股的心电图分时线就是典型量化交易搞出来,False,0.07806532125540377
老鸭头,True,0.7838608455988002
，我都懒得做t,False,0.08367951951835584
不能乱说涨跌了,False,0.1223002419652206
明天大阴向下变盘,False,0.2512291667269052
明天高开,False,0.28306982200892084
有种来根大阴线,True,0.7117386150509815
楼上那群万手哥你们无聊不,False,0.141973381490341
光伏都带不动你个垃圾,False,0.06633228520047474
定向增发要二十天平均价计，所以打压5元左右。还要十多天！,False,0.020840699155993958
远东的能源一旦大量进口，距离优势，东北是第一受益者，低价的能源，可以吸引更多人建,False,0.20913541067335617
居然不让评论，515买进去了2万股，尾盘看看清仓,False,0.0011162991571207481
搞了一天，玩了寂寞,True,0.8905318165235724
$吉电股份(SZ000875)$,True,0.7270302532171637
耐心等重组,True,0.6610915504509735
定增没完成，一直就这样了，左右徘徊！可能三月，可能半年，也有可能一年！仙股了！,True,0.8631025130807406
顽劣之徒，就该啪啪打脸,False,0.29727463463263115
既然不涨就跌破呗。,False,0.08062829884797396
死叉，小心,False,0.22828356787486082
开始织布，变僵尸股了[大笑][大笑][大笑][下跌][下跌][下跌][下跌][下,True,0.8855183587315704
515买进去2万，尾盘做踢清,False,0.017726311468251987
难受,False,0.31034482758620674
这种垃圾，从来没硬过,False,0.04056412007860566
我在想一个问题，股东户数少了一万四千多，就算每户原来持有三四万市值，也是四五亿多,False,0.20242742575481254
兄弟们，还在这里格局啊，都来淮河能源看看[大笑],False,0.04817194404697889
用电高峰来了，即将大涨,True,0.9635014542645509
坐等主力给17万小散抬轿[大笑],False,0.094974062568277
吉电股份：融资净偿还542.08万元，融资余额6.97亿元（05-21）,True,0.9953216631472839
吉电股份(000875.SZ)：截至2024年5月20日，公司股东总户数172916户,False,0.19490033172361898
什么时候完成定增,True,0.6106054830495538
吉电股份05月21日被深股通减持17.4万股,False,0.3298701521578008
你们可能没注意，远东可是有很多煤炭的，这200亿火电，有没有可能已经知道，从远东,False,0.2316937921661234
吉电股份股东户数下降1.40%，户均持股8.37万元,False,0.3047073508811695
看了一下月线，这个月还是有机会突破6元的,True,0.8344240923487952
牛鬼蛇神一出，周一必破5元，4字头见[下跌][下跌][下跌][下跌][下跌][下,True,0.5287042743017041
吉电股份:关于参加网上集体业绩说明会的公告,True,0.983672613448853
吉电股份:关于召开2023年度股东大会的提示性公告,True,0.958232788013919
又来大投入了,True,0.5462436667506082
山西氢能发展如火如荼，例如山西鹏飞和山西美锦能源不断拓宽氢能的应用场景，贵公司如,True,0.9796562560326507
吉电股份：公司大力发展风电、光伏等新能源项目，并积极拓展综合智慧能源、氢能、储能充换电等新业态,False,0.4070768173728745
昨天失手买了吉电股份，东方集团这种烂股，几天各赔了4分钱割了。真烂。换了淮河能源,False,1.4703946726868367e-05
此股不涨就跑吧,True,0.527679141631082
电力调头5.11马上砸穿,False,0.061683116586194964
无底线,True,0.6516043658219743
群里有人埋怨说吉电股票是散户太多了影响了股价上涨。意思是让大多数散户都交出筹码而,False,0.4961577638780714
后悔看了你的市盈率买了你，今天进来就套,False,0.07941839775618398
小散户已经成功入套，可以放心跌下来了,True,0.5644978909778227
吉电股份：融资净买入466.01万元，融资余额7.03亿元（05-20）,True,0.9984356754242196
浅谈吉电股价的趋势！,True,0.8584376882614009
不要涨上去，我踢了还没买回来啊！明天跌5个点,False,0.024357569217193342
吉电股份05月20日被深股通减持44.36万股,False,0.4019240521075417
不用深跌，明天随大盘跌5个点，都不叫唤了。,False,0.04785667098050328
吉电涨不了，是被“定增”坑的。一些人只是定增想定增“8，亿多股，达55亿。”如果,False,0.30807381377796295
谁能分析分析这股到底咋回事，两年了也不涨啊，涨的时候人家涨停，他涨一毛，跌的时候,True,0.8599412133902248
吉电定增就是空麻袋套股份！大家看清楚大股东本质！,True,0.9739701462765642
俄罗斯东向发展战略，对振兴东北有重大意义，特别是能源贸易。,True,0.9996510697770501
吉电绿氢上了经济日报社,True,0.6038973587152954
MACD“三点绿”实战用法，能知道的人很少！ | 0基础学投资,True,0.9949288384888602
吉电,True,0.5488629317126373
还不到4.8,False,0.3907974539713116
大家下午好，我是你们的五哥[上涨][上涨][发财][发财]午盘介入各股，特变电工,False,0.0028492073838419785
和湖南发展2选1选了吉电。。。希望后期能给力点！,True,0.9654674272239062
收盘收到519,False,0.49284884873948376
一步一步向上爬，卖了下午追高买,True,0.963926960446822
收520比较好,False,0.2805671329024403
东北振兴复苏，电力需求大，俄罗斯对中国东北地区电力需求增大，吉电业绩绝对大挣，放,True,0.9995414547918312
5.20收了，这票没啥出息就这点特点。,False,0.020683373239958613
高抛低吸，等待回调！,False,0.1139259088215534
垃圾,False,0.12698412698412687
明星涨停了，吉电还在趴窝,True,0.7788424854962663
庄拖可恨，明星电力没人喊买涨停，吉电天天喊买，，，,True,0.9033678841955315
倒数第一,False,0.1360082619797205
